sector_etf,provider_symbol,symbol,weight_pct,name,source_url,provider,quality,source_last_updated_age_days,declared_total_holdings,estimated_value
IBUY,DOCM.SW,DOCM.SW,,DocMorris AG,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.2 million
IBUY,ALE.WA,ALE.WA,,Allegro.EU SA Ordinary Shares,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.2 million
IBUY,KMX,KMX,,CarMax Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.1 million
IBUY,SE,SE,,Sea Ltd ADR,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.1 million
IBUY,GLBE,GLBE,,Global E Online Ltd,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.1 million
IBUY,BOOZT.ST,BOOZT.ST,,Boozt AB,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.1 million
IBUY,257720.KQ,257720.KQ,,Silicon2 Co Ltd,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.0 million
IBUY,BBY,BBY,,Best Buy Co Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.0 million
IBUY,MMYT,MMYT,,MakeMyTrip Ltd,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.0 million
IBUY,AG1.DE,AG1.DE,,AUTO1 Group Bearer Shares,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$1.0 million
IBUY,4385.T,4385.T,,Mercari Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$994593
IBUY,ZAL.DE,ZAL.DE,,Zalando SE,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$990790
IBUY,HBX.MC,HBX.MC,,HBX Group International PLC,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$970174
IBUY,SSTK,SSTK,,Shutterstock Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$950555
IBUY,SMG.SW,SMG.SW,,SMG Swiss Marketplace Group Holding AG,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$937790
IBUY,3092.T,3092.T,,Zozo Inc,https://www.quiverquant.com/etf/Amplify%20Online%20Retail%20ETF,QUIVER_CURRENT_FULL_LIST,VALIDATED_CURRENT_FULL_LIST_SECONDARY,0.75,83,$931934
