etf,holding_rank,holding_weight_pct,symbol,name,group,group_sector,group_phase,group_rank,group_score,group_pioneer_score,group_breadth_score,stock_rank_within_group,role,strength,rs189,rs63,rs21,acceleration,slow_acceleration,breakout_status
KBE,95,0.866947,FHB,"First Hawaiian, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,214,FOLLOWER,32.4,41.5,33.4,17.8,-15.6,-8.1,NONE
KBE,96,0.862796,PFSI,"PennyMac Financial Services, Inc.",Finance-Mrtg&Rel Svc,Finance,LOSING,115,41.0,45.7,33.8,14,FOLLOWER,17.0,3.9,21.0,32.3,11.4,17.1,NONE
KBE,97,0.85588,FBNC,First Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,66,FOLLOWER,63.1,64.4,64.2,51.6,-12.6,-0.3,NONE
KBE,98,0.847553,NBTB,NBT Bancorp Inc.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,65,FOLLOWER,63.7,64.6,70.5,34.2,-36.2,5.8,NONE
KBE,99,0.83443,HTH,Hilltop Holdings Inc.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,164,FOLLOWER,51.3,50.3,48.4,31.0,-17.4,-1.9,NONE
KBE,100,0.762368,WD,"Walker & Dunlop, Inc.",Finance-Mrtg&Rel Svc,Finance,LOSING,115,41.0,45.7,33.8,15,FOLLOWER,10.8,6.9,16.1,4.7,-11.4,9.3,NONE
KBE,101,0.62962,LKFN,Lakeland Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,209,FOLLOWER,36.3,39.4,41.5,21.1,-20.4,2.1,NONE
KRE,1,1.446983,CFR,"Cullen/Frost Bankers, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,34,FOLLOWER,66.9,72.2,83.8,32.5,-51.3,11.6,NONE
KRE,2,1.426654,SSB,SouthState Bank Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,82,FOLLOWER,60.6,58.6,72.7,48.1,-24.5,14.1,NONE
KRE,3,1.425813,UMBF,UMB Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,110,FOLLOWER,58.2,67.2,66.1,31.7,-34.4,-1.1,NONE
KRE,4,1.414753,BPOP,"Popular, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,54,FOLLOWER,65.3,82.2,72.2,27.0,-45.2,-10.0,NONE
KRE,5,1.412805,PNFP,"Pinnacle Financial Partners, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,186,FOLLOWER,46.1,48.3,53.9,24.8,-29.1,5.6,NONE
KRE,6,1.405947,ASB,Associated Banc-Corp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,84,FOLLOWER,60.0,59.1,69.4,40.6,-28.8,10.3,NONE
KRE,7,1.396596,CFG,"Citizens Financial Group, Inc.",Banks-Super Regional,Finance,LOSING,143,37.2,38.2,35.8,4,FOLLOWER,60.9,69.6,72.6,27.5,-45.1,3.0,NONE
KRE,8,1.396154,HOMB,"Home BancShares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,166,FOLLOWER,51.0,44.1,69.5,25.2,-44.4,25.5,NONE
KRE,9,1.384394,CBSH,"Commerce Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,120,FOLLOWER,56.2,53.9,70.0,32.7,-37.3,16.1,NONE
KRE,10,1.381077,RF,Regions Financial Corporation,Banks-Super Regional,Finance,LOSING,143,37.2,38.2,35.8,8,FOLLOWER,54.5,60.6,63.0,28.8,-34.2,2.4,NONE
KRE,11,1.380419,ONB,Old National Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,143,FOLLOWER,54.3,59.1,64.7,27.1,-37.5,5.5,NONE
KRE,12,1.380207,UBSI,"United Bankshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,86,FOLLOWER,60.0,68.1,67.3,32.1,-35.2,-0.9,NONE
KRE,13,1.379236,MTB,M&T Bank Corporation,Banks-Super Regional,Finance,LOSING,143,37.2,38.2,35.8,6,FOLLOWER,56.8,65.2,65.4,23.2,-42.2,0.2,NONE
KRE,14,1.379103,HWC,Hancock Whitney Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,111,FOLLOWER,58.2,64.7,67.1,29.5,-37.6,2.4,NONE
KRE,15,1.359505,BOKF,BOK Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,135,FOLLOWER,54.8,61.2,63.4,29.5,-33.9,2.1,NONE
KRE,16,1.356113,FULT,Fulton Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,97,FOLLOWER,58.9,71.5,66.0,28.3,-37.7,-5.5,NONE
KRE,17,1.352618,AUB,Atlantic Union Bankshares Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,134,FOLLOWER,54.9,61.5,64.9,26.5,-38.4,3.3,NONE
KRE,19,1.333353,EBC,"Eastern Bankshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,122,FOLLOWER,56.1,57.4,71.9,25.5,-46.4,14.5,NONE
KRE,20,1.330819,FIBK,"First Interstate BancSystem, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,159,FOLLOWER,52.4,56.3,58.9,35.7,-23.2,2.6,NONE
KRE,21,1.323302,PB,"Prosperity Bancshares, Inc.(R)",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,178,FOLLOWER,48.2,43.9,58.2,25.3,-32.9,14.4,NONE
KRE,22,1.322963,FNB,F.N.B. Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,175,FOLLOWER,49.3,50.5,57.4,28.6,-28.8,6.9,NONE
KRE,23,1.318927,TFC,Truist Financial Corporation,Banks-Super Regional,Finance,LOSING,143,37.2,38.2,35.8,9,FOLLOWER,50.2,48.5,57.8,29.0,-28.8,9.2,NONE
KRE,24,1.315,EWBC,"East West Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,137,FOLLOWER,54.6,61.0,55.4,33.0,-22.3,-5.6,NONE
KRE,25,1.307579,HBAN,Huntington Bancshares Incorporated,Banks-Super Regional,Finance,LOSING,143,37.2,38.2,35.8,11,FOLLOWER,45.3,42.4,56.8,35.4,-21.4,14.4,NONE
KRE,26,1.297692,FHN,First Horizon Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,187,FOLLOWER,46.0,50.1,51.2,22.6,-28.6,1.1,NONE
KRE,27,1.290713,COLB,"Columbia Banking System, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,192,FOLLOWER,43.9,47.7,50.7,26.7,-24.0,2.9,NONE
KRE,28,1.287146,WTFC,Wintrust Financial Corporation,Banks-Midwest,Finance,LOSING,170,27.9,24.1,33.7,2,FOLLOWER,43.7,51.6,48.9,21.9,-27.0,-2.7,NONE
KRE,29,1.286794,ABCB,Ameris Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,190,FOLLOWER,44.9,50.5,46.1,29.0,-17.0,-4.4,NONE
KRE,30,1.281341,TCBI,"Texas Capital Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,199,FOLLOWER,41.3,45.3,37.0,37.0,-0.1,-8.3,NONE
KRE,31,1.279371,VLY,Valley National Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,179,FOLLOWER,48.1,63.0,46.6,24.9,-21.7,-16.4,NONE
KRE,32,1.273905,GBCI,"Glacier Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,204,FOLLOWER,38.2,49.0,40.9,20.2,-20.7,-8.2,NONE
KRE,33,1.259607,OZK,Bank OZK,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,184,FOLLOWER,46.6,47.6,51.8,25.7,-26.1,4.2,NONE
KRE,34,1.252915,WAL,Western Alliance Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,211,FOLLOWER,34.6,31.0,39.5,33.8,-5.7,8.6,NONE
KRE,35,1.231853,BANC,"Banc of California, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,210,FOLLOWER,36.2,38.8,37.8,31.9,-5.9,-1.0,NONE
KRE,36,1.217432,AX,"Axos Financial, Inc.",Banks-Savings & Loan,Finance,LOSING,134,41.6,40.4,43.4,7,FOLLOWER,55.2,57.6,68.6,24.8,-43.8,11.0,NONE
KRE,37,1.208811,FLG,"Flagstar Bank, National Association",Banks-Savings & Loan,Finance,LOSING,134,41.6,40.4,43.4,8,FOLLOWER,35.1,47.4,32.5,19.3,-13.2,-14.9,NONE
KRE,38,1.198238,FHB,"First Hawaiian, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,214,FOLLOWER,32.4,41.5,33.4,17.8,-15.6,-8.1,NONE
KRE,39,1.183932,BKU,"BankUnited, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,194,FOLLOWER,43.7,44.8,39.6,34.6,-5.0,-5.1,NONE
KRE,40,1.149999,FBP,First Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,31,FOLLOWER,67.3,79.0,79.4,31.2,-48.2,0.4,NONE
KRE,41,1.117634,CVBF,CVB Financial Corp.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,104,FOLLOWER,58.4,54.0,66.9,40.4,-26.5,13.0,NONE
KRE,42,1.049399,TBBK,Bancorp Inc,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,191,FOLLOWER,44.8,35.2,80.8,30.5,-50.2,45.6,NONE
KRE,43,1.030125,BOH,Bank of Hawaii Corp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,185,FOLLOWER,46.4,58.4,49.3,26.6,-22.7,-9.1,NONE
KRE,44,0.991572,NIC,"Nicolet Bankshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,24,FOLLOWER,68.7,73.1,85.6,40.2,-45.4,12.5,NONE
KRE,45,0.984662,WSFS,WSFS Financial Corporation,Finance-Savings & Loan,Finance,LOSING,149,39.4,37.0,43.1,2,FOLLOWER,61.6,76.2,65.0,30.0,-35.1,-11.2,NONE
KRE,46,0.939477,UCB,"United Community Banks, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,149,FOLLOWER,53.8,54.8,61.6,36.9,-24.7,6.8,NONE
KRE,47,0.925962,CUBI,"Customers Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,160,FOLLOWER,52.2,52.1,59.0,41.5,-17.5,6.8,NONE
KRE,48,0.895113,RNST,Renasant Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,182,FOLLOWER,47.7,56.9,51.4,20.0,-31.4,-5.5,NONE
KRE,49,0.891988,INDB,Independent Bank Corp.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,176,FOLLOWER,48.9,53.4,54.7,30.2,-24.5,1.3,NONE
KRE,50,0.873426,SBCF,Seacoast Banking Corporation of Florida,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,139,FOLLOWER,54.5,46.9,74.4,34.7,-39.7,27.5,NONE
KRE,51,0.830183,SFNC,Simmons First National Corporation Class A,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,140,FOLLOWER,54.4,64.5,61.0,25.9,-35.1,-3.5,NONE
KRE,52,0.823505,WSBC,"WesBanco, Inc.",Banks-Southeast,Finance,LOSING,156,38.7,35.5,43.5,1,FOLLOWER,61.9,67.1,80.9,29.3,-51.6,13.9,NONE
KRE,53,0.819571,FFIN,First Financial Bankshares Inc,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,196,FOLLOWER,43.2,46.0,51.8,21.8,-30.0,5.9,NONE
KRE,54,0.809124,BBT,Beacon Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,87,FOLLOWER,59.8,64.7,63.9,42.4,-21.5,-0.8,NONE
KRE,55,0.805108,FFBC,First Financial Bancorp.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,115,FOLLOWER,57.3,73.0,61.9,28.5,-33.4,-11.1,NONE
KRE,56,0.773314,SFBS,ServisFirst Bancshares Inc,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,117,FOLLOWER,57.2,62.2,69.6,27.7,-41.9,7.4,NONE
KRE,57,0.771045,CATY,Cathay General Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,93,FOLLOWER,59.3,67.4,62.5,33.2,-29.2,-4.9,NONE
KRE,58,0.755514,PFS,"Provident Financial Services, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,138,FOLLOWER,54.5,64.8,60.8,25.9,-34.9,-4.0,NONE
KRE,59,0.745339,IBOC,International Bancshares Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,205,FOLLOWER,37.9,44.9,38.8,16.8,-22.0,-6.1,NONE
KRE,60,0.710934,WAFD,"WaFd, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,180,FOLLOWER,48.0,52.2,49.4,35.6,-13.8,-2.8,NONE
KRE,61,0.658169,TOWN,TowneBank,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,128,FOLLOWER,55.4,54.5,67.5,34.4,-33.2,13.0,NONE
KRE,62,0.606708,BANR,Banner Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,114,FOLLOWER,57.7,51.2,69.1,47.2,-21.9,17.9,NONE
KRE,63,0.594326,FBK,FB Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,188,FOLLOWER,45.5,38.8,64.6,22.0,-42.6,25.8,NONE
KRE,64,0.590306,CBC,"Central Bancompany, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,44,FOLLOWER,66.2,76.2,75.6,36.8,-38.8,-0.6,NONE
KRE,65,0.582553,TRMK,Trustmark Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,146,FOLLOWER,54.1,59.2,56.3,29.8,-26.6,-2.9,NONE
KRE,66,0.570052,BUSE,First Busey Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,74,FOLLOWER,61.3,69.8,68.5,33.6,-34.9,-1.3,NONE
KRE,67,0.555469,TFIN,"Triumph Financial, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,193,FOLLOWER,43.8,69.2,37.9,19.8,-18.1,-31.2,NONE
KRE,68,0.55039,PRK,Park National Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,109,FOLLOWER,58.3,67.9,75.9,21.2,-54.7,8.0,NONE
KRE,69,0.548573,NWBI,"Northwest Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,60,FOLLOWER,64.6,71.9,65.9,37.2,-28.7,-6.0,NONE
KRE,70,0.528862,EFSC,Enterprise Financial Services Corp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,170,FOLLOWER,50.2,56.7,57.1,24.5,-32.6,0.4,NONE
KRE,71,0.523338,CHCO,City Holding Company,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,68,FOLLOWER,62.9,59.3,76.7,38.0,-38.8,17.4,NONE
KRE,72,0.520475,FRME,First Merchants Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,174,FOLLOWER,49.3,54.4,55.6,27.5,-28.1,1.2,NONE
KRE,73,0.515318,NBHC,National Bank Holdings Corporation Class A,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,195,FOLLOWER,43.6,51.9,43.8,28.1,-15.7,-8.1,NONE
KRE,74,0.507334,FCF,First Commonwealth Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,101,FOLLOWER,58.7,68.6,67.8,29.8,-38.0,-0.8,NONE
KRE,75,0.487783,CBU,"Community Financial System, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,197,FOLLOWER,43.0,50.7,42.4,30.1,-12.3,-8.3,NONE
KRE,76,0.485387,BANF,BancFirst Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,213,FOLLOWER,33.1,32.5,44.5,30.0,-14.6,12.1,NONE
KRE,77,0.474887,BFC,Bank First Corp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,92,FOLLOWER,59.4,61.1,64.1,38.5,-25.6,3.0,NONE
KRE,78,0.455196,NBN,Northeast Bank,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,79,FOLLOWER,61.0,79.4,51.4,54.5,3.1,-28.0,NONE
KRE,79,0.450223,SYBT,"Stock Yards Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,147,FOLLOWER,54.1,61.2,69.3,17.9,-51.4,8.1,NONE
KRE,80,0.445015,OFG,OFG Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,45,FOLLOWER,66.0,71.7,77.9,37.7,-40.2,6.2,NONE
KRE,81,0.439669,OCFC,OceanFirst Financial Corp.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,158,FOLLOWER,52.6,39.0,52.5,38.3,-14.2,13.4,NONE
KRE,82,0.43676,FBNC,First Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,66,FOLLOWER,63.1,64.4,64.2,51.6,-12.6,-0.3,NONE
KRE,83,0.435326,TFSL,TFS Financial Corporation,Banks-Savings & Loan,Finance,LOSING,134,41.6,40.4,43.4,5,FOLLOWER,60.4,67.9,71.4,22.9,-48.5,3.5,NONE
KRE,84,0.432452,NBTB,NBT Bancorp Inc.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,65,FOLLOWER,63.7,64.6,70.5,34.2,-36.2,5.8,NONE
KRE,85,0.4258,HTH,Hilltop Holdings Inc.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,164,FOLLOWER,51.3,50.3,48.4,31.0,-17.4,-1.9,NONE
KRE,86,0.395733,ESQ,"Esquire Financial Holdings, Inc.",Banks-Super Regional,Finance,LOSING,143,37.2,38.2,35.8,12,FOLLOWER,38.1,46.7,50.2,7.6,-42.6,3.6,NONE
KRE,87,0.390323,STBA,"S&T Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,89,FOLLOWER,59.6,67.7,69.2,25.3,-43.9,1.5,NONE
KRE,88,0.388064,HOPE,"Hope Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,51,FOLLOWER,65.6,72.3,70.6,41.8,-28.8,-1.8,NONE
KRE,89,0.386448,MCB,Metropolitan Bank Holding Corp.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,168,FOLLOWER,50.3,61.7,49.5,36.3,-13.2,-12.1,NONE
KRE,90,0.379447,SRCE,1st Source Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,39,FOLLOWER,66.4,75.8,79.0,26.5,-52.5,3.2,NONE
KRE,91,0.367176,PFBC,Preferred Bank,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,167,FOLLOWER,50.8,48.6,62.9,36.0,-26.9,14.3,NONE
KRE,92,0.358072,WABC,Westamerica Bancorporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,152,FOLLOWER,53.5,62.8,56.2,32.2,-24.0,-6.7,NONE
KRE,93,0.343237,DCOM,"Dime Commercial Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,48,FOLLOWER,65.7,79.9,64.7,40.5,-24.2,-15.2,NONE
KRE,94,0.325238,QCRH,"QCR Holdings, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,130,FOLLOWER,55.2,61.3,65.0,29.1,-35.9,3.6,NONE
KRE,95,0.321227,LKFN,Lakeland Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,209,FOLLOWER,36.3,39.4,41.5,21.1,-20.4,2.1,NONE
KRE,96,0.315174,HIFS,Hingham Institution for Savings,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,201,FOLLOWER,41.1,32.4,48.3,53.2,4.9,15.9,NONE
KRE,97,0.312978,OSBC,"Old Second Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,26,FOLLOWER,68.2,72.5,80.9,40.8,-40.1,8.4,NONE
KRE,98,0.311244,CNOB,"ConnectOne Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,127,FOLLOWER,55.4,65.2,57.3,27.0,-30.2,-7.9,NONE
KRE,99,0.30806,LOB,"Live Oak Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,183,FOLLOWER,47.2,62.5,54.9,15.4,-39.5,-7.6,NONE
KRE,100,0.301103,OBK,"Origin Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,38,FOLLOWER,66.5,81.4,72.2,33.5,-38.6,-9.2,NONE
KRE,101,0.280524,BHRB,Burke Herbert Financial Services Corp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,118,FOLLOWER,56.9,51.2,72.8,36.0,-36.8,21.6,NONE
KRE,102,0.278059,PEBO,Peoples Bancorp Inc.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,56,FOLLOWER,65.0,74.8,75.4,25.0,-50.4,0.5,NONE
KRE,103,0.274699,FSUN,FirstSun Capital Bancorp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,57,FOLLOWER,64.9,57.5,74.7,61.1,-13.6,17.2,NONE
KRE,104,0.266994,CCB,Coastal Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,215,FOLLOWER,21.4,1.4,5.7,83.8,78.1,4.4,NONE
KRE,105,0.258721,CARE,"Carter Bankshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,75,FOLLOWER,61.3,90.3,75.2,12.8,-62.5,-15.1,NONE
KRE,106,0.248194,CFFN,"Capitol Federal Financial, Inc.",Banks-Savings & Loan,Finance,LOSING,134,41.6,40.4,43.4,4,FOLLOWER,63.0,73.4,70.6,37.0,-33.5,-2.9,NONE
KRE,107,0.24237,HFWA,Heritage Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,161,FOLLOWER,52.0,60.6,56.6,30.5,-26.2,-4.0,NONE
KRE,108,0.241789,EGBN,"Eagle Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,107,FOLLOWER,58.3,80.1,48.4,37.2,-11.2,-31.7,NONE
KRE,109,0.241545,HBCP,"Home Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,153,FOLLOWER,53.4,64.1,59.1,28.4,-30.7,-5.0,NONE
KRE,110,0.237819,AMTB,Amerant Bancorp Inc. Class A,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,13,FOLLOWER,72.1,84.7,90.4,32.2,-58.2,5.8,NONE
KRE,111,0.237417,MCHB,Mechanics Bancorp. Class A,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,163,FOLLOWER,51.7,53.0,66.4,24.1,-42.4,13.4,NONE
KRE,112,0.237143,SFST,"Southern First Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,133,FOLLOWER,54.9,60.1,58.5,37.0,-21.5,-1.6,NONE
KRE,113,0.236741,WASH,"Washington Trust Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,4,FOLLOWER,75.0,79.8,85.4,47.4,-38.0,5.6,NONE
KRE,114,0.236436,CLBK,Columbia Financial Inc,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,1,LEADER,87.5,87.2,89.6,72.2,-17.4,2.4,NONE
KRE,115,0.2361,HAFC,Hanmi Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,165,FOLLOWER,51.2,53.7,53.9,36.1,-17.8,0.3,NONE
KRE,116,0.233578,TCBK,TriCo Bancshares,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,189,FOLLOWER,45.0,51.5,60.8,17.1,-43.7,9.3,NONE
KRE,117,0.229343,RRBI,"Red River Bancshares, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,40,FOLLOWER,66.3,79.3,65.7,42.2,-23.5,-13.6,NONE
KRE,118,0.224586,UVSP,Univest Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,141,FOLLOWER,54.4,71.7,57.6,21.2,-36.4,-14.0,NONE
KRE,119,0.221332,MBWM,Mercantile Bank Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,42,FOLLOWER,66.3,71.2,75.8,42.1,-33.7,4.6,NONE
KRE,120,0.219521,NBBK,"NB Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,121,FOLLOWER,56.1,53.2,72.0,32.5,-39.5,18.9,NONE
KRE,121,0.216926,CTBI,"Community Trust Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,46,FOLLOWER,66.0,77.3,76.3,31.1,-45.2,-0.9,NONE
KRE,122,0.215119,RBCAA,"Republic Bancorp, Inc. Class A",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,73,FOLLOWER,61.4,75.9,78.9,20.1,-58.7,3.0,NONE
KRE,123,0.213187,BY,"Byline Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,58,FOLLOWER,64.9,74.4,76.1,30.5,-45.6,1.8,NONE
KRE,124,0.213018,GSBC,"Great Southern Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,77,FOLLOWER,61.1,71.9,65.9,33.2,-32.7,-6.0,NONE
KRE,125,0.208562,AMAL,Amalgamated Financial Corp,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,15,FOLLOWER,70.8,88.1,78.5,34.3,-44.3,-9.5,NONE
KRE,126,0.203186,HBNC,"Horizon Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,151,FOLLOWER,53.6,55.3,58.3,23.1,-35.2,3.0,NONE
KRE,127,0.20199,IBCP,Independent Bank Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,162,FOLLOWER,52.0,53.3,62.2,27.8,-34.4,8.9,NONE
KRE,128,0.190048,TRST,TrustCo Bank Corp NY,Banks-Savings & Loan,Finance,LOSING,134,41.6,40.4,43.4,3,FOLLOWER,65.8,75.5,68.6,42.5,-26.1,-6.9,NONE
KRE,129,0.189059,THFF,First Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,64,FOLLOWER,63.8,74.2,75.2,31.6,-43.5,0.9,NONE
KRE,130,0.188297,SMBC,"Southern Missouri Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,126,FOLLOWER,55.8,70.8,61.2,24.6,-36.6,-9.6,NONE
KRE,131,0.183646,MPB,"Mid Penn Bancorp, Inc.",Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,102,FOLLOWER,58.7,65.9,72.7,25.2,-47.4,6.7,NONE
KRE,132,0.18277,FMNB,Farmers National Banc Corp.,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,99,FOLLOWER,58.8,58.6,69.6,37.5,-32.1,11.0,NONE
KRE,133,0.180505,TMP,Tompkins Financial Corporation,Banks-Regional,Finance,LOSING,108,46.2,49.1,41.8,43,FOLLOWER,66.2,78.7,74.2,35.5,-38.7,-4.5,NONE
