date,current_mri_standardized,oratnek_like,new_mc_v1,qqq,qqq_fwd10,qqq_fwd20
2019-06-12,49.38691429575261,63.77458840356785,81.59347078022148,174.4137725830078,0.021173572429475485,0.05761478991820135
2019-06-13,54.23932931965675,71.25819613452262,84.1498546138796,175.4468536376953,0.01903995317481133,0.05745217573187178
2019-06-14,51.68041656688423,68.19717648928531,83.507718380311,174.70077514648438,0.024708909538578627,0.06537030130515786
2019-06-17,52.71933388933176,61.62128105198399,79.95673924813141,175.7529754638672,0.03231943471462895,0.05353734415787548
2019-06-18,60.311799962668886,76.09598257288356,84.05260791361783,178.30690002441406,0.021565662326908708,0.033340062458490305
2019-06-19,65.61795770166194,80.92088307985009,85.23738742388664,178.97647094726562,0.025403170596420832,0.03065271358249988
2019-06-20,68.2061632671734,88.08473880439446,85.67256348472989,180.640869140625,0.013885735330886995,0.013673545928193587
2019-06-21,66.4917119330048,84.91713515702038,85.92873328278876,180.3730010986328,0.00826999579136145,0.02325782457802572
2019-06-24,61.93494486782903,83.86126727456235,87.88330561429271,180.3787078857422,0.01328686466690332,0.029921669352919622
2019-06-25,54.321632844737465,72.3982002026319,80.45504747297942,177.2822723388672,0.04125896823229347,0.05526454612268794
2019-06-26,56.325469472834385,74.1327334008773,76.64870986069879,178.1067352294922,0.03568562531639796,0.04042226780552394
2019-06-27,62.17862007723478,80.26646668918133,82.94854317683141,178.787353515625,0.0376945206489574,0.04713157147285374
2019-06-28,65.95280641251856,87.86660000750487,89.45913841023449,179.01744079589844,0.039680919515854285,0.0421976925333063
2019-07-01,70.38875847648774,95.95553333583496,95.15052088421959,181.43321228027344,0.020553627811058073,0.023882698043893758
2019-07-02,71.67279893238144,98.65184444527831,97.04764837554795,182.15220642089844,0.011525837805434813,0.005736615297288861
2019-07-03,74.7190985985587,99.55061481509276,97.68002420599075,183.52304077148438,0.005119491665922515,-0.006738050542404728
2019-07-05,71.95974356273572,99.85020493836424,98.40596766462318,183.14920043945312,-0.00020928334949332772,-0.019366541291054973
2019-07-08,73.26898364271919,99.95006831278808,97.42670863792715,181.86468505859375,0.014864896157998686,-0.04733559510429175
2019-07-09,74.60095712323758,94.42780054870713,96.4570510274572,182.77537536621094,0.016416678500500215,-0.03881246917881209
2019-07-10,76.22305690741636,98.14260018290237,96.85142441655981,184.5967559814453,0.013450619219319782,-0.04315511013509721
2019-07-11,77.29637120256692,93.82531117207856,94.47404382908897,184.46258544921875,0.004573436546132292,-0.021619513373380972
2019-07-12,79.84858269720814,97.94177039069285,95.95220652888824,185.5266571044922,0.009094247522859256,-0.03637666110822113
2019-07-15,78.62028858487415,99.31392346356428,97.1430194602467,186.1210174560547,0.0024207167508893956,-0.050476457428973664
2019-07-16,77.14798677537348,99.77130782118809,96.93179212086787,185.16232299804688,0.003262023809543324,-0.024643755915838117
2019-07-17,70.18610415671625,88.81265816261825,88.00372162504472,184.2516632080078,-0.00572325717423694,-0.04911554894250714
2019-07-18,72.49884017297965,90.71533049865052,89.89321585032354,184.46258544921875,-0.011797146813533721,-0.051293992690839674
2019-07-19,67.57439881371678,85.79399905510573,86.8124176498876,183.11087036132812,-0.01916126807592511,-0.028951312602944923
2019-07-22,71.52370454998015,84.1535552405908,83.5700483075383,184.56808471679688,-0.06128943024609923,-0.021295726618393407
2019-07-23,76.02635239375982,94.7178517468636,89.77250768500436,185.77593994140625,-0.05433711276834885,-0.03519281952247766
2019-07-24,78.23025375450489,98.2392839156212,96.57568437984995,187.07969665527344,-0.05585445238370024,-0.033410342438351615
2019-07-25,76.40252307617632,93.85753908298483,96.68263553402406,185.30621337890625,-0.026073703491074074,-0.02731528097133884
2019-07-26,78.61817298403734,97.95251302766161,98.48105247318199,187.21388244628906,-0.04506111172737626,-0.06769411884949117
2019-07-29,74.8779069972337,99.31750434255386,99.23554723292375,186.57156372070312,-0.05276943432625447,-0.05035431793858158
2019-07-30,72.43175515802517,99.77250144751795,98.45800508213058,185.76632690429688,-0.02781504638182042,-0.04825066274411305
2019-07-31,62.55415580721214,77.70194492695043,86.66991718429082,183.1971435546875,-0.0436420665386863,-0.031449837448050966
2019-08-01,48.75485073811807,64.78953719787236,75.42893147172205,182.2864532470703,-0.039968358470073406,-0.011727707056354175
