ticker,metric,period,current,revision_7d,source,fetched_at,record_type,up_7d,down_7d,up_30d,down_30d,revision_breadth_30d_pct,low,high,estimate_growth_pct
APTV,revenue,0q,3315298260.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3272000000.0,3379000000.0,-36.34
APTV,revenue,+1q,3295189570.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3142000000.0,3408900000.0,-36.78
APTV,revenue,0y,13333252120.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,12800000000.0,15043380000.0,-34.63
APTV,revenue,+1y,13578197050.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,13261000000.0,13882929790.0,1.8399999999999999
AQN,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AQN,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AQN,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AQN,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AQN,eps,0q,0.03763,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.01,0.06,-5.9299998
AQN,eps,+1q,0.09853,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.09,0.11,9.4799995
AQN,eps,0y,0.3521,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.33,0.37,3.56
AQN,eps,+1y,0.40118,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.38,0.42,13.939999
AQN,revenue,0q,582993090.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,564986180.0,601000000.0,10.459999999999999
AQN,revenue,+1q,664503370.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,654706740.0,674300000.0,14.039999
AQN,revenue,0y,2659276740.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2544400000.0,2816500000.0,9.2700005
AQN,revenue,+1y,2741291580.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2604000000.0,2955400000.0,3.08
AR,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AR,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AR,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AR,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AR,eps,0q,0.84771,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.64855,1.27692,141.38
AR,eps,+1q,0.94436,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.69109,1.28687,5.0903
AR,eps,0y,4.15405,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3.21274,5.35,141.29
AR,eps,+1y,4.20047,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.8175,5.43,1.1199999999999999
AR,revenue,0q,1546431120.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1484000000.0,1617000000.0,19.189999999999998
AR,revenue,+1q,1595000920.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1505564000.0,1692441500.0,31.379997999999997
AR,revenue,0y,6757990840.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,6282715000.0,7360000000.0,28.09
AR,revenue,+1y,6652148160.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5923704000.0,7212000000.0,-1.5700001000000001
ARCB,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCB,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCB,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCB,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCB,eps,0q,2.26314,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.00973,2.39,66.41000500000001
ARCB,eps,+1q,2.28221,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.74737,2.75,56.32
ARCB,eps,0y,6.5493,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5.20033,7.5,77.01
ARCB,eps,+1y,9.33374,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,7.75238,11.15,42.520002
ARCB,revenue,0q,1171406780.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1073900000.0,1210000000.0,14.59
ARCB,revenue,+1q,1173218730.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1123000000.0,1214500000.0,11.93
ARCB,revenue,0y,4461881290.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,4220000000.0,4706268930.0,11.26
ARCB,revenue,+1y,4775540390.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,4476300000.0,5024189650.0,7.0300005
ARCC,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCC,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCC,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCC,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCC,eps,0q,0.47209,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.45145,0.49,-5.58
ARCC,eps,+1q,0.47979,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.46303,0.5,-4.04
ARCC,eps,0y,1.92043,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.86427,2.05,-4.46
ARCC,eps,+1y,1.91932,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.83,1.98,-0.059999997
ARCC,revenue,0q,769498400.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,747000000.0,785000000.0,3.2899998
ARCC,revenue,+1q,781184300.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,748000000.0,812030000.0,-0.1
ARCC,revenue,0y,3095912000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3017000000.0,3180780000.0,1.4400001
ARCC,revenue,+1y,3158254090.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2986000000.0,3265696000.0,2.01
ARCO,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCO,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCO,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCO,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARCO,eps,0q,0.15128,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.13256,0.17,37.53
ARCO,eps,+1q,0.15687,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.15687,0.15687,-77.910006
ARCO,eps,0y,0.7745,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.74,0.82,-25.0
ARCO,eps,+1y,0.85251,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.77,1.0,10.07
ARCO,revenue,0q,1282473000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1256000000.0,1302419000.0,12.2700006
ARCO,revenue,+1q,1364802000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1364802000.0,1364802000.0,14.42
ARCO,revenue,0y,5246753080.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5061900000.0,5425000000.0,12.149999000000001
ARCO,revenue,+1y,5596057730.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5390000000.0,5973522000.0,6.6599995
ARE,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARE,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARE,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARE,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARE,eps,0q,0.12,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.12,0.12,-75.0
ARE,eps,+1q,-0.05,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,-0.05,-0.05,-110.00000000000001
ARE,eps,0y,2.06212,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.83,2.34,124.42999999999999
ARE,eps,+1y,-0.88,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,-0.88,-0.88,
ARE,revenue,0q,656463440.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,652346330.0,658644000.0,-13.850000000000001
ARE,revenue,+1q,629223480.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,619104000.0,639342960.0,-16.319999
ARE,revenue,0y,2602867500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2536016000.0,2657570000.0,-14.000000000000002
ARE,revenue,+1y,2526014040.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2466000000.0,2670328180.0,-2.9499999999999997
ARES,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARES,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARES,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARES,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARES,eps,0q,1.27445,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.212,1.33,23.73
ARES,eps,+1q,1.42041,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.342,1.56,19.36
ARES,eps,0y,5.88625,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5.75078,6.08,23.66
ARES,eps,+1y,7.31874,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,6.80387,8.37,24.340001
ARES,revenue,0q,1143459750.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1130000000.0,1162300000.0,15.14
ARES,revenue,+1q,1264323500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1254694000.0,1280600000.0,11.18
ARES,revenue,0y,4946114250.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,4909000000.0,5005800000.0,16.189999999999998
ARES,revenue,+1y,6048464830.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5747000000.0,6887972160.0,22.29
ARGX,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARGX,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARGX,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARGX,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARGX,eps,0q,6.19467,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5.22,7.37,65.629995
ARGX,eps,+1q,6.94214,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,4.95,8.33,34.02
ARGX,eps,0y,26.07737,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,19.73,29.6,33.25
ARGX,eps,+1y,37.18504,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,26.66,82.96,42.6
ARGX,revenue,0q,1434904740.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1275313000.0,1508000000.0,48.360002
ARGX,revenue,+1q,1567121930.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1449400000.0,1658600000.0,36.110002
ARGX,revenue,0y,5979576710.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5304041000.0,6275000000.0,40.760000000000005
ARGX,revenue,+1y,7301921000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,6651700000.0,9198100000.0,22.11
ARHS,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARHS,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARHS,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARHS,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARHS,eps,0q,0.16153,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.15,0.18,-35.39
ARHS,eps,+1q,0.1268,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.11,0.15,40.89
ARHS,eps,0y,0.4772,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.45,0.51,-0.58
ARHS,eps,+1y,0.55371,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.5,0.652,16.03
ARHS,revenue,0q,364818680.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,358121800.0,369500000.0,1.78
ARHS,revenue,+1q,371394190.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,361000000.0,382000000.0,7.7800006
ARHS,revenue,0y,1445033900.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1427374980.0,1457600000.0,4.77
ARHS,revenue,+1y,1537864500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1503000000.0,1560900000.0,6.419999999999999
ARI,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARI,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARI,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARI,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARI,eps,0q,0.10539,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.09617,0.12,-59.470003999999996
ARI,eps,+1q,0.05986,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.04958,0.07,-73.97
ARI,eps,0y,0.46015,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.42045,0.49,-56.18
ARI,eps,+1y,0.76,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.34,1.18,65.16000600000001
ARI,revenue,0q,15550000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,6000000.0,25100000.0,-63.9
ARI,revenue,+1q,6350000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.0,12700000.0,-84.139997
ARI,revenue,0y,64150000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,42000000.0,86300000.0,-61.519999999999996
ARI,revenue,+1y,86600000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.0,173200000.0,35.0
ARIS,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARIS,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARIS,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARIS,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARIS,eps,0q,0.46333,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.41,0.55,71.599996
ARIS,eps,+1q,0.595,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.5,0.69,
ARIS,eps,0y,2.235,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.01,2.75,74.61
ARIS,eps,+1y,3.49,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3.03,3.85,56.15
ARIS,revenue,0q,317000000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,317000000.0,317000000.0,55.81
ARIS,revenue,+1q,0.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.0,0.0,
ARIS,revenue,0y,1565500000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1497000000.0,1634000000.0,68.76
ARIS,revenue,+1y,2135900000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2135800000.0,2136000000.0,36.44
ARKO,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARKO,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARKO,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARKO,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARKO,eps,0q,0.15,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.15,0.15,-6.25
ARKO,eps,+1q,0.14,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.14,0.14,40.0
ARKO,eps,0y,0.29,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.29,0.29,93.33
ARKO,eps,+1y,0.39,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.39,0.39,34.48
ARKO,revenue,0q,1927030500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1919000000.0,1935061000.0,-3.63
ARKO,revenue,+1q,1953938500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1932000000.0,1975877000.0,-3.3099998
ARKO,revenue,0y,7433269500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,7345000000.0,7521539000.0,-2.75
ARKO,revenue,+1y,7350358500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,7306000000.0,7394717000.0,-1.1199999999999999
ARLO,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLO,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLO,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLO,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLO,eps,0q,0.19167,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.18,0.2,12.75
ARLO,eps,+1q,0.17667,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.16,0.19,10.42
ARLO,eps,0y,0.83833,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.8,0.9,19.759999999999998
ARLO,eps,+1y,0.985,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.94,1.1,17.5
ARLO,revenue,0q,148940330.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,145300000.0,150000000.0,15.100000999999999
ARLO,revenue,+1q,133173830.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,130643000.0,135700000.0,-4.5500003
ARLO,revenue,0y,565644500.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,564600000.0,567200000.0,6.87
ARLO,revenue,+1y,613545330.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,602500000.0,624900000.0,8.469999999999999
ARLP,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLP,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLP,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLP,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARLP,eps,0q,0.65,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.62,0.68,18.280001000000002
ARLP,eps,+1q,0.77333,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.74,0.83,8.450000000000001
ARLP,eps,0y,2.37333,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.22,2.62,-10.84
ARLP,eps,+1y,2.86667,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.68,3.04,20.79
ARLP,revenue,0q,555428130.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,553534400.0,557400000.0,1.45000005
ARLP,revenue,+1q,589969070.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,568499200.0,628908000.0,3.26
ARLP,revenue,0y,2228140830.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2208616500.0,2262606000.0,1.52
ARLP,revenue,+1y,2309447570.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2293800000.0,2317444700.0,3.65
ARM,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARM,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARM,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARM,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARM,eps,0q,0.40192,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.37,0.42,14.829998999999999
ARM,eps,+1q,0.43524,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.39,0.51,11.6000004
ARM,eps,0y,2.16869,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.9,2.42,22.52
ARM,eps,+1y,3.07586,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.59944,3.51,41.830003
ARM,revenue,0q,1264775180.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1210000000.0,1299000000.0,20.11
ARM,revenue,+1q,1341837870.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1286834050.0,1456000000.0,18.22
ARM,revenue,0y,5969084210.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5605000000.0,6172000000.0,21.32
ARM,revenue,+1y,8081501580.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,7604410000.0,8653287580.0,35.39
ARMK,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARMK,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARMK,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARMK,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARMK,eps,0q,0.48266,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.46325,0.5,20.66
ARMK,eps,+1q,0.75822,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.7,0.78852,33.020002
ARMK,eps,0y,2.24768,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.18621,2.28,23.5
ARMK,eps,+1y,2.69222,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.53,2.92,19.780001
ARMK,revenue,0q,4933969410.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,4901677500.0,4974541420.0,6.65
ARMK,revenue,+1q,5254041860.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,5145000000.0,5322325670.0,4.0700004
ARMK,revenue,0y,19967187010.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,19798000000.0,20081426160.0,7.89
ARMK,revenue,+1y,21393303950.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,20961000000.0,21929688300.0,7.140000000000001
AROC,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROC,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROC,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROC,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROC,eps,0q,0.49236,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.42,0.55,26.25
AROC,eps,+1q,0.52014,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.49,0.54,23.84
AROC,eps,0y,2.0035,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1.84,2.08876,5.45
AROC,eps,+1y,2.39978,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,2.06,2.54294,19.780001
AROC,revenue,0q,394950000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,390203000.0,402000000.0,3.08
AROC,revenue,+1q,398379330.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,395298660.0,403000000.0,4.17
AROC,revenue,0y,1562711460.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1547000000.0,1578000000.0,4.8899997
AROC,revenue,+1y,1657687470.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,1628000000.0,1694000000.0,6.08
AROW,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROW,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROW,eps,0y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROW,eps,+1y,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
AROW,eps,0q,0.85,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.83,0.86,21.43
AROW,eps,+1q,0.97333,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,0.95,1.01,20.16
AROW,eps,0y,3.73333,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,3.7,3.8,36.09
AROW,eps,+1y,4.33333,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,4.3,4.4,16.07
AROW,revenue,0q,45510670.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,45300000.0,45745000.0,13.370000000000001
AROW,revenue,+1q,58569330.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,57029000.0,59379000.0,36.69
AROW,revenue,0y,209030000.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,208090000.0,209900000.0,26.229998
AROW,revenue,+1y,243013330.0,,yfinance,2026-07-22T13:46:06.624129Z,estimate_level,,,,,,239962000.0,244778000.0,16.259999999999998
ARR,eps,0q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
ARR,eps,+1q,,,yfinance,2026-07-22T13:46:06.624129Z,revision_breadth,,,,,,,,
